date,elevation (ft),volume (mg),fraction full
2015-02-13,527.44,392444.0,0.952
2015-02-14,527.47,392672.0,0.9525
2015-02-15,527.5,392900.0,0.9531
2015-02-16,527.49,392824.0,0.9529
2015-02-17,527.51,392976.0,0.9533
2015-02-18,527.52,393052.0,0.9535
2015-02-19,527.53,393128.0,0.9536
2015-02-20,527.52,393052.0,0.9535
2015-02-21,527.54,393204.0,0.9538
2015-02-22,527.58,393508.0,0.9546
2015-02-23,527.59,393584.0,0.9547
2015-02-24,527.59,393584.0,0.9547
2015-02-25,527.59,393584.0,0.9547
2015-02-26,527.61,393736.0,0.9551
2015-02-27,527.58,393508.0,0.9546
2015-02-28,527.57,393432.0,0.9544
2015-03-01,527.55,393280.0,0.954
2015-03-02,527.56,393356.0,0.9542
2015-03-03,527.54,393204.0,0.9538
2015-03-04,527.54,393204.0,0.9538
2015-03-05,527.5,392900.0,0.9531
2015-03-06,527.47,392672.0,0.9525
2015-03-07,527.42,392292.0,0.9516
2015-03-08,527.38,391988.0,0.9509
2015-03-09,527.37,391912.0,0.9507
2015-03-10,527.34,391684.0,0.9501
2015-03-11,527.3,391380.0,0.9494
2015-03-12,527.3,391380.0,0.9494
2015-03-13,527.26,391076.0,0.9487
2015-03-14,527.25,391000.0,0.9485
2015-03-15,527.26,391076.0,0.9487
2015-03-16,527.24,390924.0,0.9483
2015-03-17,527.22,390772.0,0.9479
2015-03-18,527.2,390620.0,0.9476
2015-03-19,527.18,390468.0,0.9472
2015-03-20,527.17,390392.0,0.947
2015-03-21,527.16,390316.0,0.9468
2015-03-22,527.15,390240.0,0.9466
2015-03-23,527.12,390012.0,0.9461
2015-03-24,527.12,390012.0,0.9461
2015-03-25,527.1,389860.0,0.9457
2015-03-26,527.11,389936.0,0.9459
2015-03-27,527.19,390544.0,0.9474
2015-03-28,527.22,390772.0,0.9479
2015-03-29,527.25,391000.0,0.9485
2015-03-30,527.25,391000.0,0.9485
2015-03-31,527.28,391228.0,0.949
2015-04-01,527.3,391380.0,0.9494
2015-04-02,527.32,391532.0,0.9498
2015-04-03,527.33,391608.0,0.95
2015-04-04,527.44,392444.0,0.952
2015-04-05,527.51,392976.0,0.9533
2015-04-06,527.58,393508.0,0.9546
2015-04-07,527.64,393964.0,0.9557
2015-04-08,527.69,394344.0,0.9566
2015-04-09,527.78,395028.0,0.9582
2015-04-10,527.82,395332.0,0.959
2015-04-11,527.9,395940.0,0.9605
2015-04-12,527.95,396320.0,0.9614
2015-04-13,527.91,396016.0,0.9606
2015-04-14,527.97,396472.0,0.9618
2015-04-15,528.01,396777.0,0.9625
2015-04-16,527.98,396548.0,0.9619
2015-04-17,528.02,396854.0,0.9627
2015-04-18,528.07,397239.0,0.9636
2015-04-19,528.1,397470.0,0.9642
2015-04-20,528.14,397778.0,0.9649
2015-04-21,528.22,398394.0,0.9664
2015-04-22,528.26,398702.0,0.9672
2015-04-23,528.28,398856.0,0.9675
2015-04-24,528.31,399087.0,0.9681
2015-04-25,528.31,399087.0,0.9681
2015-04-26,528.33,399241.0,0.9685
2015-04-27,528.34,399318.0,0.9687
2015-04-28,528.37,399549.0,0.9692
2015-04-29,528.34,399318.0,0.9687
2015-04-30,528.33,399241.0,0.9685
2015-05-01,528.32,399164.0,0.9683
2015-05-02,528.31,399087.0,0.9681
2015-05-03,528.29,398933.0,0.9677
2015-05-04,528.27,398779.0,0.9673
2015-05-05,528.25,398625.0,0.967
2015-05-06,528.25,398625.0,0.967
2015-05-07,528.22,398394.0,0.9664
2015-05-08,528.19,398163.0,0.9659
2015-05-09,528.18,398086.0,0.9657
2015-05-10,528.14,397778.0,0.9649
2015-05-11,528.13,397701.0,0.9647
2015-05-12,528.13,397701.0,0.9647
2015-05-13,528.12,397624.0,0.9645
2015-05-14,528.09,397393.0,0.964
2015-05-15,528.07,397239.0,0.9636
2015-05-16,528.04,397008.0,0.9631
2015-05-17,528.03,396931.0,0.9629
2015-05-18,528.02,396854.0,0.9627
2015-05-19,527.98,396548.0,0.9619
2015-05-20,527.99,396624.0,0.9621
2015-05-21,527.93,396168.0,0.961
2015-05-22,527.89,395864.0,0.9603
2015-05-23,527.85,395560.0,0.9595
2015-05-24,527.79,395104.0,0.9584
2015-05-25,527.76,394876.0,0.9579
2015-05-26,527.72,394572.0,0.9571
2015-05-27,527.7,394420.0,0.9568
2015-05-28,527.7,394420.0,0.9568
2015-05-29,527.75,394800.0,0.9577
2015-05-30,527.71,394496.0,0.957
2015-05-31,527.68,394268.0,0.9564
2015-06-01,527.71,394496.0,0.957
2015-06-02,527.85,395560.0,0.9595
2015-06-03,527.86,395636.0,0.9597
2015-06-04,527.85,395560.0,0.9595
2015-06-05,527.84,395484.0,0.9594
2015-06-06,527.84,395484.0,0.9594
2015-06-07,527.81,395256.0,0.9588
2015-06-08,527.73,394648.0,0.9573
2015-06-09,527.75,394800.0,0.9577
2015-06-10,527.74,394724.0,0.9575
2015-06-11,527.71,394496.0,0.957
2015-06-12,527.7,394420.0,0.9568
2015-06-13,527.67,394192.0,0.9562
2015-06-14,527.64,393964.0,0.9557
2015-06-15,527.62,393812.0,0.9553
2015-06-16,527.69,394344.0,0.9566
2015-06-17,527.67,394192.0,0.9562
2015-06-18,527.63,393888.0,0.9555
2015-06-19,527.6,393660.0,0.9549
2015-06-20,527.56,393356.0,0.9542
2015-06-21,527.6,393660.0,0.9549
2015-06-22,527.62,393812.0,0.9553
2015-06-23,527.59,393584.0,0.9547
2015-06-24,527.57,393432.0,0.9544
2015-06-25,527.55,393280.0,0.954
2015-06-26,527.57,393432.0,0.9544
2015-06-27,527.5,392900.0,0.9531
2015-06-28,527.62,393812.0,0.9553
2015-06-29,527.61,393736.0,0.9551
2015-06-30,527.61,393736.0,0.9551
2015-07-01,527.6,393660.0,0.9549
2015-07-02,527.69,394344.0,0.9566
2015-07-03,527.7,394420.0,0.9568
2015-07-04,527.69,394344.0,0.9566
2015-07-05,527.67,394192.0,0.9562
2015-07-06,527.66,394116.0,0.956
2015-07-07,527.64,393964.0,0.9557
2015-07-08,527.63,393888.0,0.9555
2015-07-09,527.63,393888.0,0.9555
2015-07-10,527.74,394724.0,0.9575
2015-07-11,527.74,394724.0,0.9575
2015-07-12,527.72,394572.0,0.9571
2015-07-13,527.72,394572.0,0.9571
2015-07-14,527.7,394420.0,0.9568
2015-07-15,527.7,394420.0,0.9568
2015-07-16,527.69,394344.0,0.9566
2015-07-17,527.62,393812.0,0.9553
2015-07-18,527.56,393356.0,0.9542
2015-07-19,527.55,393280.0,0.954
2015-07-20,527.52,393052.0,0.9535
2015-07-21,527.49,392824.0,0.9529
2015-07-22,527.46,392596.0,0.9523
2015-07-23,527.4,392140.0,0.9512
2015-07-24,527.36,391836.0,0.9505
2015-07-25,527.31,391456.0,0.9496
2015-07-26,527.26,391076.0,0.9487
2015-07-27,527.24,390924.0,0.9483
2015-07-28,527.2,390620.0,0.9476
2015-07-29,527.18,390468.0,0.9472
2015-07-30,527.13,390088.0,0.9463
2015-07-31,527.12,390012.0,0.9461
2015-08-01,527.06,389556.0,0.945
2015-08-02,527.02,389252.0,0.9442
2015-08-03,526.97,388875.0,0.9433
2015-08-04,526.94,388650.0,0.9428
2015-08-05,526.95,388725.0,0.943
2015-08-06,526.9,388350.0,0.942
2015-08-07,526.88,388200.0,0.9417
2015-08-08,526.81,387675.0,0.9404
2015-08-09,526.75,387225.0,0.9393
2015-08-10,526.69,386775.0,0.9382
2015-08-11,526.64,386400.0,0.9373
2015-08-12,526.69,386775.0,0.9382
2015-08-13,526.65,386475.0,0.9375
2015-08-14,526.6,386100.0,0.9366
2015-08-15,526.56,385800.0,0.9359
2015-08-16,526.58,385950.0,0.9362
2015-08-17,526.55,385725.0,0.9357
2015-08-18,526.51,385425.0,0.935
2015-08-19,526.47,385125.0,0.9342
2015-08-20,526.43,384825.0,0.9335
2015-08-21,526.42,384750.0,0.9333
2015-08-22,526.4,384600.0,0.933
2015-08-23,526.36,384300.0,0.9322
2015-08-24,526.32,384000.0,0.9315
2015-08-25,526.28,383700.0,0.9308
2015-08-26,526.25,383475.0,0.9302
2015-08-27,526.2,383100.0,0.9293
2015-08-28,526.15,382725.0,0.9284
2015-08-29,526.09,382275.0,0.9273
2015-08-30,526.04,381900.0,0.9264
2015-08-31,526.01,381675.0,0.9259
2015-09-01,525.97,381375.0,0.9251
2015-09-02,525.91,380925.0,0.924
2015-09-03,525.87,380625.0,0.9233
2015-09-04,525.84,380400.0,0.9228
2015-09-05,525.75,379725.0,0.9211
2015-09-06,525.68,379200.0,0.9199
2015-09-07,525.63,378825.0,0.9189
2015-09-08,525.58,378450.0,0.918
2015-09-09,525.53,378075.0,0.9171
2015-09-10,525.58,378450.0,0.918
2015-09-11,525.63,378825.0,0.9189
2015-09-12,525.55,378225.0,0.9175
2015-09-13,525.54,378150.0,0.9173
2015-09-14,525.6,378600.0,0.9184
2015-09-15,525.57,378375.0,0.9179
2015-09-16,525.53,378075.0,0.9171
2015-09-17,525.49,377775.0,0.9164
2015-09-18,525.45,377475.0,0.9157
2015-09-19,525.39,377025.0,0.9146
2015-09-20,525.37,376875.0,0.9142
2015-09-21,525.32,376500.0,0.9133
2015-09-22,525.24,375900.0,0.9118
2015-09-23,525.19,375525.0,0.9109
2015-09-24,525.15,375225.0,0.9102
2015-09-25,525.09,374775.0,0.9091
2015-09-26,525.02,374250.0,0.9078
2015-09-27,524.96,373800.0,0.9068
2015-09-28,524.91,373425.0,0.9058
2015-09-29,524.88,373200.0,0.9053
2015-09-30,525.01,374175.0,0.9077
2015-10-01,525.17,375375.0,0.9106
2015-10-02,525.17,375375.0,0.9106
2015-10-03,525.11,374925.0,0.9095
2015-10-04,525.05,374475.0,0.9084
2015-10-05,525.0,374100.0,0.9075
2015-10-06,524.96,373800.0,0.9068
2015-10-07,524.92,373500.0,0.906
2015-10-08,524.89,373275.0,0.9055
2015-10-09,524.84,372900.0,0.9046
2015-10-10,524.84,372900.0,0.9046
2015-10-11,524.79,372525.0,0.9037
2015-10-12,524.76,372300.0,0.9031
2015-10-13,524.74,372150.0,0.9028
2015-10-14,524.67,371625.0,0.9015
2015-10-15,524.63,371325.0,0.9007
2015-10-16,524.59,371025.0,0.9
2015-10-17,524.58,370950.0,0.8998
2015-10-18,524.52,370500.0,0.8987
2015-10-19,524.48,370200.0,0.898
2015-10-20,524.42,369750.0,0.8969
2015-10-21,524.38,369450.0,0.8962
2015-10-22,524.35,369225.0,0.8957
2015-10-23,524.32,369000.0,0.8951
2015-10-24,524.24,368400.0,0.8937
2015-10-25,524.18,367950.0,0.8926
2015-10-26,524.17,367875.0,0.8924
2015-10-27,524.12,367500.0,0.8915
2015-10-28,524.1,367350.0,0.8911
2015-10-29,524.16,367800.0,0.8922
2015-10-30,524.22,368250.0,0.8933
2015-10-31,524.19,368025.0,0.8927
2015-11-01,524.14,367650.0,0.8918
2015-11-02,524.14,367650.0,0.8918
2015-11-03,524.09,367275.0,0.8909
2015-11-04,524.07,367125.0,0.8906
2015-11-05,524.03,366825.0,0.8898
2015-11-06,524.02,366750.0,0.8897
2015-11-07,524.0,366600.0,0.8893
2015-11-08,523.96,366300.0,0.8886
2015-11-09,523.94,366150.0,0.8882
2015-11-10,523.93,366075.0,0.888
2015-11-11,523.9,365850.0,0.8875
2015-11-12,523.86,365550.0,0.8867
2015-11-13,523.82,365250.0,0.886
2015-11-14,523.81,365175.0,0.8858
2015-11-15,523.76,364800.0,0.8849
2015-11-16,523.74,364650.0,0.8846
2015-11-17,523.74,364650.0,0.8846
2015-11-18,523.7,364350.0,0.8838
2015-11-19,523.66,364050.0,0.8831
2015-11-20,523.75,364725.0,0.8847
2015-11-21,523.74,364650.0,0.8846
2015-11-22,523.72,364500.0,0.8842
2015-11-23,523.71,364425.0,0.884
2015-11-24,523.67,364125.0,0.8833
2015-11-25,523.66,364050.0,0.8831
2015-11-26,523.62,363750.0,0.8824
2015-11-27,523.58,363450.0,0.8816
2015-11-28,523.61,363675.0,0.8822
2015-11-29,523.61,363675.0,0.8822
2015-11-30,523.61,363675.0,0.8822
2015-12-01,523.59,363525.0,0.8818
2015-12-02,523.58,363450.0,0.8816
2015-12-03,523.6,363600.0,0.882
2015-12-04,523.61,363675.0,0.8822
2015-12-05,523.57,363375.0,0.8815
2015-12-06,523.53,363075.0,0.8807
2015-12-07,523.51,362925.0,0.8804
2015-12-08,523.48,362700.0,0.8798
2015-12-09,523.42,362250.0,0.8787
2015-12-10,523.39,362025.0,0.8782
2015-12-11,523.37,361875.0,0.8778
2015-12-12,523.32,361500.0,0.8769
2015-12-13,523.29,361275.0,0.8764
2015-12-14,523.26,361050.0,0.8758
2015-12-15,523.3,361350.0,0.8766
2015-12-16,523.32,361500.0,0.8769
2015-12-17,523.31,361425.0,0.8767
2015-12-18,523.35,361725.0,0.8775
2015-12-19,523.35,361725.0,0.8775
2015-12-20,523.34,361650.0,0.8773
2015-12-21,523.3,361350.0,0.8766
2015-12-22,523.35,361725.0,0.8775
2015-12-23,523.42,362250.0,0.8787
2015-12-24,523.51,362925.0,0.8804
2015-12-25,523.53,363075.0,0.8807
2015-12-26,523.52,363000.0,0.8806
2015-12-27,523.51,362925.0,0.8804
2015-12-28,523.52,363000.0,0.8806
2015-12-29,523.6,363600.0,0.882
2015-12-30,523.62,363750.0,0.8824
2015-12-31,523.64,363900.0,0.8827
2016-01-01,523.65,363975.0,0.8829
2016-01-02,523.66,364050.0,0.8831
2016-01-03,523.67,364125.0,0.8833
2016-01-04,523.71,364425.0,0.884
2016-01-05,523.7,364350.0,0.8838
2016-01-06,523.66,364050.0,0.8831
2016-01-07,523.66,364050.0,0.8831
2016-01-08,523.66,364050.0,0.8831
2016-01-09,523.61,363675.0,0.8822
2016-01-10,523.62,363750.0,0.8824
2016-01-11,523.69,364275.0,0.8836
2016-01-12,523.62,363750.0,0.8824
2016-01-13,523.64,363900.0,0.8827
2016-01-14,523.6,363600.0,0.882
2016-01-15,523.63,363825.0,0.8826
2016-01-16,523.66,364050.0,0.8831
2016-01-17,523.7,364350.0,0.8838
2016-01-18,523.72,364500.0,0.8842
2016-01-19,523.72,364500.0,0.8842
2016-01-20,523.72,364500.0,0.8842
2016-01-21,523.72,364500.0,0.8842
2016-01-22,523.73,364575.0,0.8844
2016-01-23,523.73,364575.0,0.8844
2016-01-24,523.68,364200.0,0.8835
2016-01-25,523.64,363900.0,0.8827
2016-01-26,523.62,363750.0,0.8824
2016-01-27,523.65,363975.0,0.8829
2016-01-28,523.63,363825.0,0.8826
2016-01-29,523.61,363675.0,0.8822
2016-01-30,523.55,363225.0,0.8811
2016-01-31,523.52,363000.0,0.8806
2016-02-01,523.48,362700.0,0.8798
2016-02-02,523.5,362850.0,0.8802
2016-02-03,523.52,363000.0,0.8806
2016-02-04,523.59,363525.0,0.8818
2016-02-05,523.68,364200.0,0.8835
2016-02-06,523.67,364125.0,0.8833
2016-02-07,523.66,364050.0,0.8831
2016-02-08,523.69,364275.0,0.8836
2016-02-09,523.69,364275.0,0.8836
2016-02-10,523.67,364125.0,0.8833
2016-02-11,523.69,364275.0,0.8836
2016-02-12,523.68,364200.0,0.8835
2016-02-13,523.7,364350.0,0.8838
2016-02-14,523.7,364350.0,0.8838
2016-02-15,523.7,364350.0,0.8838
2016-02-16,523.75,364725.0,0.8847
2016-02-17,523.81,365175.0,0.8858
2016-02-18,523.84,365400.0,0.8864
2016-02-19,523.86,365550.0,0.8867
2016-02-20,523.88,365700.0,0.8871
2016-02-21,523.92,366000.0,0.8878
2016-02-22,523.93,366075.0,0.888
2016-02-23,523.96,366300.0,0.8886
2016-02-24,524.0,366600.0,0.8893
2016-02-25,524.22,368250.0,0.8933
2016-02-26,524.36,369300.0,0.8958
2016-02-27,524.41,369675.0,0.8967
2016-02-28,524.45,369975.0,0.8975
2016-02-29,524.47,370125.0,0.8978
2016-03-01,524.54,370650.0,0.8991
2016-03-02,524.62,371250.0,0.9006
2016-03-03,524.7,371850.0,0.902
2016-03-04,524.74,372150.0,0.9028
2016-03-05,524.79,372525.0,0.9037
2016-03-06,524.8,372600.0,0.9038
2016-03-07,524.8,372600.0,0.9038
2016-03-08,524.84,372900.0,0.9046
2016-03-09,524.86,373050.0,0.9049
2016-03-10,524.88,373200.0,0.9053
2016-03-11,524.92,373500.0,0.906
2016-03-12,524.93,373575.0,0.9062
2016-03-13,524.94,373650.0,0.9064
2016-03-14,524.96,373800.0,0.9068
2016-03-15,525.02,374250.0,0.9078
2016-03-16,525.06,374550.0,0.9086
2016-03-17,525.09,374775.0,0.9091
2016-03-18,525.15,375225.0,0.9102
2016-03-19,525.19,375525.0,0.9109
2016-03-20,525.21,375675.0,0.9113
2016-03-21,525.23,375825.0,0.9117
2016-03-22,525.23,375825.0,0.9117
2016-03-23,525.25,375975.0,0.912
2016-03-24,525.3,376350.0,0.9129
2016-03-25,525.31,376425.0,0.9131
2016-03-26,525.34,376650.0,0.9137
2016-03-27,525.34,376650.0,0.9137
2016-03-28,525.37,376875.0,0.9142
2016-03-29,525.48,377700.0,0.9162
2016-03-30,525.5,377850.0,0.9166
2016-03-31,525.48,377700.0,0.9162
2016-04-01,525.55,378225.0,0.9175
2016-04-02,525.6,378600.0,0.9184
2016-04-03,525.64,378900.0,0.9191
2016-04-04,525.65,378975.0,0.9193
2016-04-05,525.72,379500.0,0.9206
2016-04-06,525.72,379500.0,0.9206
2016-04-07,525.73,379575.0,0.9208
2016-04-08,525.78,379950.0,0.9217
2016-04-09,525.84,380400.0,0.9228
2016-04-10,525.88,380700.0,0.9235
2016-04-11,525.89,380775.0,0.9237
2016-04-12,525.9,380850.0,0.9239
2016-04-13,525.96,381300.0,0.9249
2016-04-14,525.99,381525.0,0.9255
2016-04-15,526.02,381750.0,0.926
2016-04-16,526.04,381900.0,0.9264
2016-04-17,526.06,382050.0,0.9268
2016-04-18,526.07,382125.0,0.9269
2016-04-19,526.1,382350.0,0.9275
2016-04-20,526.11,382425.0,0.9277
2016-04-21,526.09,382275.0,0.9273
2016-04-22,526.09,382275.0,0.9273
2016-04-23,526.11,382425.0,0.9277
2016-04-24,526.1,382350.0,0.9275
2016-04-25,526.08,382200.0,0.9271
2016-04-26,526.08,382200.0,0.9271
2016-04-27,526.12,382500.0,0.9279
2016-04-28,526.13,382575.0,0.928
2016-04-29,526.13,382575.0,0.928
2016-04-30,526.13,382575.0,0.928
2016-05-01,526.13,382575.0,0.928
2016-05-02,526.15,382725.0,0.9284
2016-05-03,526.19,383025.0,0.9291
2016-05-04,526.23,383325.0,0.9299
2016-05-05,526.25,383475.0,0.9302
2016-05-06,526.27,383625.0,0.9306
2016-05-07,526.29,383775.0,0.931
2016-05-08,526.31,383925.0,0.9313
2016-05-09,526.33,384075.0,0.9317
2016-05-10,526.34,384150.0,0.9319
2016-05-11,526.35,384225.0,0.932
2016-05-12,526.36,384300.0,0.9322
2016-05-13,526.36,384300.0,0.9322
2016-05-14,526.37,384375.0,0.9324
2016-05-15,526.39,384525.0,0.9328
2016-05-16,526.39,384525.0,0.9328
2016-05-17,526.37,384375.0,0.9324
2016-05-18,526.37,384375.0,0.9324
2016-05-19,526.33,384075.0,0.9317
2016-05-20,526.32,384000.0,0.9315
2016-05-21,526.27,383625.0,0.9306
2016-05-22,526.23,383325.0,0.9299
2016-05-23,526.2,383100.0,0.9293
2016-05-24,526.16,382800.0,0.9286
2016-05-25,526.14,382650.0,0.9282
2016-05-26,526.12,382500.0,0.9279
2016-05-27,526.08,382200.0,0.9271
2016-05-28,526.03,381825.0,0.9262
2016-05-29,526.0,381600.0,0.9257
2016-05-30,525.97,381375.0,0.9251
2016-05-31,525.94,381150.0,0.9246
2016-06-01,525.92,381000.0,0.9242
2016-06-02,525.87,380625.0,0.9233
2016-06-03,525.8,380100.0,0.922
2016-06-04,525.77,379875.0,0.9215
2016-06-05,525.72,379500.0,0.9206
2016-06-06,525.76,379800.0,0.9213
2016-06-07,525.75,379725.0,0.9211
2016-06-08,525.7,379350.0,0.9202
2016-06-09,525.64,378900.0,0.9191
2016-06-10,525.6,378600.0,0.9184
2016-06-11,525.56,378300.0,0.9177
2016-06-12,525.53,378075.0,0.9171
2016-06-13,525.5,377850.0,0.9166
2016-06-14,525.45,377475.0,0.9157
2016-06-15,525.4,377100.0,0.9148
2016-06-16,525.38,376950.0,0.9144
2016-06-17,525.35,376725.0,0.9138
2016-06-18,525.28,376200.0,0.9126
2016-06-19,525.24,375900.0,0.9118
2016-06-20,525.19,375525.0,0.9109
2016-06-21,525.12,375000.0,0.9097
2016-06-22,525.1,374850.0,0.9093
2016-06-23,525.03,374325.0,0.908
2016-06-24,525.0,374100.0,0.9075
2016-06-25,524.94,373650.0,0.9064
2016-06-26,524.88,373200.0,0.9053
2016-06-27,524.82,372750.0,0.9042
2016-06-28,524.77,372375.0,0.9033
2016-06-29,524.73,372075.0,0.9026
2016-06-30,524.68,371700.0,0.9017
2016-07-01,524.63,371325.0,0.900749563
2016-07-02,524.6,371100.0,0.900203765
2016-07-03,524.54,370650.0,0.899112168
2016-07-04,524.49,370275.0,0.898202503
2016-07-05,524.45,369975.0,0.897474772
2016-07-06,524.42,369750.0,0.896928973
2016-07-07,524.38,369450.0,0.896201242
2016-07-08,524.35,369225.0,0.895655443
2016-07-09,524.29,368775.0,0.894563846
2016-07-10,524.24,368400.0,0.893654182
2016-07-11,524.21,368175.0,0.893108383
2016-07-12,524.15,367725.0,0.892016786
2016-07-13,524.09,367275.0,0.890925189
2016-07-14,524.04,366900.0,0.890015525
2016-07-15,524.05,366975.0,0.890197458
2016-07-16,524.0,366600.0,0.889287794
2016-07-17,523.95,366225.0,0.888378129
2016-07-18,523.89,365775.0,0.887286532
2016-07-19,523.84,365400.0,0.886376868
2016-07-20,523.8,365100.0,0.885649136
2016-07-21,523.74,364650.0,0.884557539
2016-07-22,523.65,363975.0,0.882920144
2016-07-23,523.63,363825.0,0.882556278
2016-07-24,523.57,363375.0,0.881464681
2016-07-25,523.5,362850.0,0.880191151
2016-07-26,523.44,362400.0,0.879099554
2016-07-27,523.37,361875.0,0.877826024
2016-07-28,523.32,361500.0,0.876916359
2016-07-29,523.28,361200.0,0.876188628
2016-07-30,523.23,360825.0,0.875278964
2016-07-31,523.19,360525.0,0.874551232
2016-08-01,523.17,360375.0,0.874187367
2016-08-02,523.16,360300.0,0.874005434
2016-08-03,523.13,360075.0,0.873459635
2016-08-04,523.07,359625.0,0.872368038
2016-08-05,523.0,359100.0,0.871094508
2016-08-06,522.93,358575.0,0.869820978
2016-08-07,522.9,358350.0,0.86927518
2016-08-08,522.84,357900.0,0.868183582
2016-08-09,522.78,357450.0,0.867091985
2016-08-10,522.71,356925.0,0.865818455
2016-08-11,522.71,356925.0,0.865818455
2016-08-12,522.66,356550.0,0.864908791
2016-08-13,522.63,356325.0,0.864362992
2016-08-14,522.72,357000.0,0.866000388
2016-08-15,522.69,356775.0,0.86545459
2016-08-16,522.66,356550.0,0.864908791
2016-08-17,522.6,356100.0,0.863817194
2016-08-18,522.55,355725.0,0.86290753
2016-08-19,522.52,355500.0,0.862361731
2016-08-20,522.47,355125.0,0.861452067
2016-08-21,522.4,354600.0,0.860178537
2016-08-22,522.42,354750.0,0.860542402
2016-08-23,522.36,354300.0,0.859450805
2016-08-24,522.3,353850.0,0.858359208
2016-08-25,522.24,353400.0,0.857267611
2016-08-26,522.2,353100.0,0.85653988
2016-08-27,522.15,352725.0,0.855630215
2016-08-28,522.09,352275.0,0.854538618
2016-08-29,522.05,351975.0,0.853810887
2016-08-30,522.0,351600.0,0.852901223
2016-08-31,521.93,351075.0,0.851627693
2016-09-01,521.89,350775.0,0.850899961
2016-09-02,521.87,350625.0,0.850536095
2016-09-03,521.8,350100.0,0.849262565
2016-09-04,521.74,349650.0,0.848170968
2016-09-05,521.68,349200.0,0.847079371
2016-09-06,521.64,348900.0,0.84635164
2016-09-07,521.55,348225.0,0.844714244
2016-09-08,521.5,347850.0,0.84380458
2016-09-09,521.45,347475.0,0.842894916
2016-09-10,521.4,347100.0,0.841985251
2016-09-11,521.38,346950.0,0.841621386
2016-09-12,521.32,346500.0,0.840529788
2016-09-13,521.26,346050.0,0.839438191
2016-09-14,521.21,345675.0,0.838528527
2016-09-15,521.16,345300.0,0.837618863
2016-09-16,521.08,344700.0,0.8361634
2016-09-17,521.01,344175.0,0.83488987
2016-09-18,520.96,343804.0,0.833989909
2016-09-19,521.01,344175.0,0.83488987
2016-09-20,520.99,344026.0,0.83452843
2016-09-21,520.94,343656.0,0.833630895
2016-09-22,520.88,343212.0,0.832553852
2016-09-23,520.82,342768.0,0.83147681
2016-09-24,520.78,342472.0,0.830758781
2016-09-25,520.71,341954.0,0.829502232
2016-09-26,520.64,341436.0,0.828245682
2016-09-27,520.62,341288.0,0.827886668
2016-09-28,520.58,340992.0,0.82716864
2016-09-29,520.53,340622.0,0.826271104
2016-09-30,520.48,340252.0,0.825373569
2016-10-01,520.47,340178.0,0.825194062
2016-10-02,520.41,339734.0,0.824117019
2016-10-03,520.35,339290.0,0.823039977
2016-10-04,520.36,339364.0,0.823219484
2016-10-05,520.34,339216.0,0.82286047
2016-10-06,520.32,339068.0,0.822501455
2016-10-07,520.27,338698.0,0.82160392
2016-10-08,520.21,338254.0,0.820526878
2016-10-09,520.2,338180.0,0.82034737
2016-10-10,520.14,337736.0,0.819270328
2016-10-11,520.1,337440.0,0.8185523
2016-10-12,520.03,336922.0,0.81729575
2016-10-13,519.97,336481.0,0.816225985
2016-10-14,519.95,336335.0,0.815871822
2016-10-15,519.87,335751.0,0.814455172
2016-10-16,519.8,335240.0,0.813215603
2016-10-17,519.77,335021.0,0.812684359
2016-10-18,519.76,334948.0,0.812507277
2016-10-19,519.68,334364.0,0.811090627
2016-10-20,519.64,334072.0,0.810382302
2016-10-21,519.61,333853.0,0.809851058
2016-10-22,519.62,333926.0,0.810028139
2016-10-23,519.61,333853.0,0.809851058
2016-10-24,519.59,333707.0,0.809496895
2016-10-25,519.55,333415.0,0.80878857
2016-10-26,519.5,333050.0,0.807903163
2016-10-27,519.47,332831.0,0.807371919
2016-10-28,519.5,333050.0,0.807903163
2016-10-29,519.44,332612.0,0.806840675
2016-10-30,519.421,332466.0,0.806486513
2016-10-31,519.4,332320.0,0.80613235
2016-11-01,519.37,332101.0,0.805601106
2016-11-02,519.33,331809.0,0.804892781
2016-11-03,519.31,331663.0,0.804538618
2016-11-04,519.3,331590.0,0.804361537
2016-11-05,519.23,331079.0,0.803121968
2016-11-06,519.22,331006.0,0.802944886
2016-11-07,519.2,330860.0,0.802590724
2016-11-08,519.15,330495.0,0.801705317
2016-11-09,519.13,330349.0,0.801351155
2016-11-10,519.1,330130.0,0.800819911
2016-11-11,519.05,329765.0,0.799934504
2016-11-12,519.0,329400.0,0.799049098
2016-11-13,518.95,329035.0,0.798163691
2016-11-14,518.93,328889.0,0.797809528
2016-11-15,518.92,328816.0,0.797632447
2016-11-16,518.91,328743.0,0.797455366
2016-11-17,518.9,328670.0,0.797278284
